  112  1  0.000  0.967963  7.237508  5.994955
  113  1  0.000  33.221587  36.424372  7.969265
  114  1  0.000  45.509102  18.839385  33.960133
  115  1  0.000  3.609507  32.801224  29.791325
  116  1  0.000  4.839875  36.689530  40.385283
  117  1  0.000  28.516977  5.749597  46.728389
  118  1  0.000  37.171823  16.490690  20.346119
  119  1  0.000  17.600528  24.030968  16.207018
  120  1  0.000  45.633290  30.187568  39.360044
  121  1  0.000  25.560906  22.964058  20.687921
  122  1  0.000  18.000367  1.363127  40.416611
  123  1  0.000  8.636614  10.074783  37.893616
  124  1  0.000  13.121573  0.482134  45.028908
  125  1  0.000  4.066249  34.200459  23.205353
  126  1  0.000  23.311909  37.660912  4.419635
  127  1  0.000  10.524879  32.856924  14.543474
  128  1  0.000  20.209607  35.428735  15.711168
  129  1  0.000  4.774559  9.219753  10.804475
  130  1  0.000  33.124336  5.997735  41.248183
  131  1  0.000  2.440174  44.696486  22.690088
  132  1  0.000  29.895972  2.546201  7.086246
  133  1  0.000  37.556799  10.719171  24.819955
  134  1  0.000  21.397506  21.027350  40.854229
  135  1  0.000  28.954855  35.151069  45.006472
  136  1  0.000  7.459539  8.255398  3.565259
  137  1  0.000  43.881813  37.418454  29.687575
  138  1  0.000  31.403360  44.345249  20.192278
  139  1  0.000  39.261436  3.391661  7.880621
  140  1  0.000  14.610242  35.572281  27.034894
  141  1  0.000  27.319492  45.158272  47.475404
  142  1  0.000  31.930493  12.800618  1.910832
  143  1  0.000  43.509530  8.619956  27.800648
  144  1  0.000  30.149553  23.354867  4.333623
  145  1  0.000  25.770869  19.627488  8.909366
  146  1  0.000  5.767218  46.220301  28.918794
  147  1  0.000  37.521907  19.707986  44.372793
  148  1  0.000  33.495301  38.538444  18.337085
  149  1  0.000  23.525987  1.758273  23.856676
  150  1  0.000  28.031040  41.307036  41.520295
  151  1  0.000  7.331496  22.298791  46.033017
  152  1  0.000  36.068330  41.434453  1.705053
  153  1  0.000  3.249692  29.977442  43.740184
  154  1  0.000  47.373455  35.468201  20.611784
  155  1  0.000  21.902644  12.062835  12.126924
  156  1  0.000  20.152855  11.878593  40.148312
  157  1  0.000  9.461953  18.271280  22.950311
  158  1  0.000  28.801709  23.592416  42.943500
  159  1  0.000  38.304746  35.458368  16.087522
  160  1  0.000  45.904616  40.852991  34.397189
  161  1  0.000  46.543055  45.941166  38.214463
  162  1  0.000  17.372747  37.554004  0.661076
  163  1  0.000  19.383755  45.193193  1.553883
  164  1  0.000  40.630217  4.718919  32.566873
  165  1  0.000  30.478211  28.361873  1.014388
  166  1  0.000  0.134677  40.770611  6.872059
  167  1  0.000  31.397404  1.224447  0.705802
  168  1  0.000  37.199924  41.177876  24.766697
  169  1  0.000  21.539254  19.757725  4.516170
  170  1  0.000  27.854577  26.672947  15.656771
  171  1  0.000  6.738438  30.072956  1.456081
  172  1  0.000  6.955473  9.369565  28.611369
  173  1  0.000  26.810939  30.173946  29.662107
  174  1  0.000  41.048021  29.790138  7.169829
  175  1  0.000  14.743042  21.463971  2.702034
  176  1  0.000  40.622768  29.210262  24.083547
  177  1  0.000  21.976820  26.327651  37.607951
  178  1  0.000  44.551083  14.703812  17.890652
  179  1  0.000  37.600549  38.622791  31.827656
  180  1  0.000  25.001427  30.683409  20.109987
  181  1  0.000  20.787610  19.514023  32.124339
  182  1  0.000  46.756669  21.927820  13.382949
  183  1  0.000  18.137303  25.052079  45.893594
  184  1  0.000  12.956417  42.998163  6.998429
  185  1  0.000  20.778071  44.950572  10.545853
  186  1  0.000  2.267894  19.939913  37.706804
  187  1  0.000  3.214478  24.985568  24.095890
  188  1  0.000  46.941508  26.319842  18.544878
  189  1  0.000  22.329401  30.191637  46.595166
  190  1  0.000  34.533246  3.748694  28.613949
  191  1  0.000  30.279112  17.255721  38.048624
  192  1  0.000  16.501212  3.084328  25.750815
  193  1  0.000  6.596056  37.539332  1.248379
  194  1  0.000  14.689983  47.476479  34.143227
  195  1  0.000  24.968290  36.532018  39.105091
  196  1  0.000  14.382870  25.337919  23.870070
  197  1  0.000  1.347619  2.159241  30.466302
  198  1  0.000  27.394161  30.925882  36.427264
  199  1  0.000  41.912864  34.553514  36.279921
  200  1  0.000  7.718150  47.050000  35.114500
  201  1  0.000  5.219566  0.899444  14.899048
  202  1  0.000  44.128251  19.326359  44.410016
  203  1  0.000  41.720216  22.676758  9.473304
  204  1  0.000  8.349210  43.678711  47.361385
  205  1  0.000  15.369692  11.781173  12.386183
  206  1  0.000  11.186250  35.800209  45.312564
  207  1  0.000  38.409407  21.536090  24.377072
  208  1  0.000  2.151071  16.363644  3.028322
  209  1  0.000  44.522973  34.435529  5.359637
  210  1  0.000  38.446743  19.912131  36.384255
  211  1  0.000  22.769169  41.296280  15.814377
  212  1  0.000  45.454335  0.728285  44.511071
  213  1  0.000  7.990377  37.757929  8.039396
  214  1  0.000  0.434180  24.020145  17.725433
  215  1  0.000  13.049007  46.426078  0.814200
  216  1  0.000  8.139985  23.741131  20.608848
  217  1  0.000  43.961310  42.713448  26.764303
  218  1  0.000  1.562693  44.112420  14.936675
  219  1  0.000  35.888200  6.647053  46.948465
  220  1  0.000  46.459027  27.165668  8.054462
  221  1  0.000  14.469949  45.065046  15.778893
  222  1  0.000  46.271528  6.465329  15.230220
  223  1  0.000  6.548106  18.224578  8.822504
  224  1  0.000  3.926500  1.465751  36.146926
  225  1  0.000  34.148479  25.949438  47.010103
  226  1  0.000  25.589196  15.372159  33.439535
  227  1  0.000  33.422640  0.051595  22.646274
  228  1  0.000  25.196869  0.402514  30.873173
  229  1  0.000  36.226212  45.332425  36.589132
  230  1  0.000  29.576413  22.034529  28.102783
  231  1  0.000  0.302922  19.474957  11.066394
  232  1  0.000  45.167960  0.069441  31.219115
  233  1  0.000  9.861830  14.643295  12.586740
  234  1  0.000  39.249825  33.098716  1.915493
  235  1  0.000  32.163307  12.356807  47.052892
  236  1  0.000  38.181649  6.639570  0.567903
  237  1  0.000  10.392487  25.004047  0.032463
  238  1  0.000  40.878110  45.622422  17.743960
  239  1  0.000  14.332551  6.480869  7.480759
  240  1  0.000  14.572788  32.700724  6.048501
  241  1  0.000  18.330357  34.794623  46.028182
  242  1  0.000  22.927928  1.472044  44.761967
  243  1  0.000  9.483697  1.222335  8.113797
  244  1  0.000  35.191701  36.072675  41.187758
  245  1  0.000  27.169563  9.020156  34.508004
  246  1  0.000  10.561298  25.392875  37.279245
  247  1  0.000  6.524261  9.513229  19.434858
  248  1  0.000  15.702254  0.130043  31.899694
  249  1  0.000  27.966003  36.673585  21.397037
  250  1  0.000  23.692222  25.190033  2.306943
  251  1  0.000  23.943069  18.269826  46.522087
  252  1  0.000  45.766562  46.094192  21.508229
  253  1  0.000  13.972181  8.426969  32.423369
  254  1  0.000  29.501093  45.543488  32.418263
  255  1  0.000  40.437267  44.283571  47.225607
  256  1  0.000  20.342765  0.229494  11.692264
  257  1  0.000  41.695813  21.983313  17.038688
  258  1  0.000  0.884859  24.088795  1.481592
  259  1  0.000  0.013644  7.477951  47.344541
  260  1  0.000  7.959119  38.363101  16.024498
  261  1  0.000  45.199012  2.661581  36.840188
  262  1  0.000  8.812083  0.889113  40.695718
  263  1  0.000  39.668104  6.163721  41.487162
  264  1  0.000  24.974260  33.309409  12.155983
  265  1  0.000  27.140978  2.342066  18.959875
  266  1  0.000  47.290807  46.345220  6.894116
  267  1  0.000  13.829771  18.905188  14.465016
  268  1  0.000  39.802093  14.174694  43.714327
  269  1  0.000  31.921417  29.024143  32.843932
  270  1  0.000  10.629277  40.898381  29.302104
  271  1  0.000  4.240769  0.385630  46.850799
  272  1  0.000  27.449601  40.219554  11.244608
  273  1  0.000  32.795660  6.748546  34.733291
  274  1  0.000  31.175931  42.741259  26.885841
  275  1  0.000  0.241163  46.554540  1.902616
  276  1  0.000  30.083894  40.864487  3.357880
  277  1  0.000  3.845207  41.836468  34.945483
  278  1  0.000  9.722970  46.605245  11.334030
  279  1  0.000  16.281173  30.684663  15.498156
  280  1  0.000  37.490658  8.156777  12.349239
  281  1  0.000  35.075345  46.336866  15.734410
  282  1  0.000  20.998117  32.731527  34.749788
  283  1  0.000  22.542089  41.203757  46.861091
  284  1  0.000  4.995214  20.805894  31.278219
  285  1  0.000  4.730734  2.510263  3.240569
  286  1  0.000  20.714443  30.726024  1.757519
  287  1  0.000  32.427149  45.753349  41.769323
  288  1  0.000  39.011333  1.000935  45.919100
  289  1  0.000  11.383574  26.252206  14.688928
  290  1  0.000  32.359415  32.327454  18.721376
  291  1  0.000  0.988240  13.679277  9.128738
  292  1  0.000  47.199683  14.422163  9.947167
  293  1  0.000  18.288161  5.465872  2.879759
  294  1  0.000  16.225951  21.838497  28.474329
  295  1  0.000  0.097248  22.633082  42.814772
  296  1  0.000  2.003946  10.420839  0.175595
  297  1  0.000  12.744784  19.043219  43.752349
  298  1  0.000  0.221602  36.686149  36.434637
  299  1  0.000  44.005669  34.940896  11.510722
  300  1  0.000  46.879479  38.774995  0.074976
  301  2  1.000  23.747856  23.747856  23.747856
